,date,TSLA stock,isPartial
9,2012-06-10,0.0,False
10,2012-06-11,0.46,False
11,2012-06-12,0.0,False
12,2012-06-13,0.0,False
13,2012-06-14,0.0,False
14,2012-06-15,0.0,False
15,2012-06-16,0.0,False
16,2012-06-17,0.0,False
17,2012-06-18,0.0,False
18,2012-06-19,0.46,False
19,2012-06-20,0.0,False
20,2012-06-21,0.0,False
21,2012-06-22,1.0,False
22,2012-06-23,0.0,False
23,2012-06-24,0.0,False
24,2012-06-25,0.93,False
25,2012-06-26,0.0,False
26,2012-06-27,0.47000000000000003,False
27,2012-06-28,0.0,False
28,2012-06-29,0.51,False
29,2012-06-30,0.6,False
0,2012-07-01,0.0,False
1,2012-07-02,0.39,False
2,2012-07-03,0.39,False
3,2012-07-04,0.0,False
4,2012-07-05,0.8,False
5,2012-07-06,0.41000000000000003,False
6,2012-07-07,0.0,False
7,2012-07-08,0.0,False
8,2012-07-09,0.0,False
9,2012-07-10,0.0,False
10,2012-07-11,0.4,False
11,2012-07-12,0.4,False
12,2012-07-13,0.0,False
13,2012-07-14,0.0,False
14,2012-07-15,0.48,False
15,2012-07-16,0.78,False
16,2012-07-17,0.58,False
17,2012-07-18,0.0,False
18,2012-07-19,0.4,False
19,2012-07-20,0.8200000000000001,False
20,2012-07-21,0.49,False
21,2012-07-22,0.0,False
22,2012-07-23,0.78,False
23,2012-07-24,0.4,False
24,2012-07-25,0.39,False
25,2012-07-26,1.0,False
26,2012-07-27,0.62,False
27,2012-07-28,0.49,False
28,2012-07-29,0.49,False
29,2012-07-30,0.39,False
30,2012-07-31,0.0,False
0,2012-08-01,0.34,False
1,2012-08-02,0.33,False
2,2012-08-03,0.53,False
3,2012-08-04,0.0,False
4,2012-08-05,0.41000000000000003,False
5,2012-08-06,0.8300000000000001,False
6,2012-08-07,0.67,False
7,2012-08-08,0.33,False
8,2012-08-09,0.0,False
9,2012-08-10,0.35000000000000003,False
10,2012-08-11,0.0,False
11,2012-08-12,0.8300000000000001,False
12,2012-08-13,1.0,False
13,2012-08-14,0.5,False
14,2012-08-15,0.0,False
15,2012-08-16,0.68,False
16,2012-08-17,0.35000000000000003,False
17,2012-08-18,0.42,False
18,2012-08-19,0.85,False
19,2012-08-20,0.34,False
20,2012-08-21,0.0,False
21,2012-08-22,0.33,False
22,2012-08-23,0.33,False
23,2012-08-24,0.35000000000000003,False
24,2012-08-25,0.0,False
25,2012-08-26,0.39,False
26,2012-08-27,0.64,False
27,2012-08-28,0.0,False
28,2012-08-29,0.65,False
29,2012-08-30,0.0,False
30,2012-08-31,0.34,False
0,2012-09-01,0.0,False
1,2012-09-02,0.42,False
2,2012-09-03,0.0,False
3,2012-09-04,0.0,False
4,2012-09-05,0.0,False
5,2012-09-06,0.35000000000000003,False
6,2012-09-07,0.36,False
7,2012-09-08,0.0,False
8,2012-09-09,0.0,False
9,2012-09-10,0.34,False
10,2012-09-11,0.0,False
11,2012-09-12,0.33,False
12,2012-09-13,0.0,False
13,2012-09-14,0.0,False
14,2012-09-15,0.0,False
15,2012-09-16,0.0,False
16,2012-09-17,0.0,False
17,2012-09-18,0.0,False
18,2012-09-19,0.0,False
19,2012-09-20,0.34,False
20,2012-09-21,0.0,False
21,2012-09-22,0.0,False
22,2012-09-23,0.0,False
23,2012-09-24,0.0,False
24,2012-09-25,0.67,False
25,2012-09-26,1.0,False
26,2012-09-27,0.0,False
27,2012-09-28,0.71,False
28,2012-09-29,0.0,False
29,2012-09-30,0.8,False
0,2012-10-01,0.51,False
1,2012-10-02,0.0,False
2,2012-10-03,0.51,False
3,2012-10-04,1.0,False
4,2012-10-05,0.51,False
5,2012-10-06,0.0,False
6,2012-10-07,0.0,False
7,2012-10-08,0.49,False
8,2012-10-09,0.49,False
9,2012-10-10,0.5,False
10,2012-10-11,0.5,False
11,2012-10-12,0.0,False
12,2012-10-13,0.6,False
13,2012-10-14,0.0,False
14,2012-10-15,0.96,False
15,2012-10-16,0.48,False
16,2012-10-17,0.49,False
17,2012-10-18,0.0,False
18,2012-10-19,0.0,False
19,2012-10-20,0.0,False
20,2012-10-21,0.0,False
21,2012-10-22,0.48,False
22,2012-10-23,0.0,False
23,2012-10-24,0.49,False
24,2012-10-25,0.75,False
25,2012-10-26,0.78,False
26,2012-10-27,0.0,False
27,2012-10-28,0.0,False
28,2012-10-29,0.47000000000000003,False
29,2012-10-30,0.0,False
30,2012-10-31,0.5,False
0,2012-11-01,0.72,False
1,2012-11-02,0.36,False
2,2012-11-03,0.0,False
3,2012-11-04,0.0,False
4,2012-11-05,0.33,False
5,2012-11-06,0.49,False
6,2012-11-07,0.49,False
7,2012-11-08,0.0,False
8,2012-11-09,0.35000000000000003,False
9,2012-11-10,0.4,False
10,2012-11-11,0.39,False
11,2012-11-12,1.0,False
12,2012-11-13,0.67,False
13,2012-11-14,0.67,False
14,2012-11-15,0.34,False
15,2012-11-16,0.35000000000000003,False
16,2012-11-17,0.39,False
17,2012-11-18,0.0,False
18,2012-11-19,0.33,False
19,2012-11-20,0.33,False
20,2012-11-21,0.34,False
21,2012-11-22,0.35000000000000003,False
22,2012-11-23,0.53,False
23,2012-11-24,0.0,False
24,2012-11-25,0.0,False
25,2012-11-26,0.48,False
26,2012-11-27,0.32,False
27,2012-11-28,0.32,False
28,2012-11-29,0.32,False
29,2012-11-30,0.68,False
0,2012-12-01,0.53,False
1,2012-12-02,0.0,False
2,2012-12-03,0.0,False
3,2012-12-04,0.0,False
4,2012-12-05,0.88,False
5,2012-12-06,0.0,False
6,2012-12-07,0.0,False
7,2012-12-08,0.0,False
8,2012-12-09,0.0,False
9,2012-12-10,0.86,False
10,2012-12-11,0.0,False
11,2012-12-12,0.44,False
12,2012-12-13,0.44,False
13,2012-12-14,0.46,False
14,2012-12-15,0.0,False
15,2012-12-16,0.52,False
16,2012-12-17,0.44,False
17,2012-12-18,0.0,False
18,2012-12-19,0.45,False
19,2012-12-20,0.46,False
20,2012-12-21,0.0,False
21,2012-12-22,0.0,False
22,2012-12-23,0.0,False
23,2012-12-24,0.0,False
24,2012-12-25,0.0,False
25,2012-12-26,1.0,False
26,2012-12-27,0.48,False
27,2012-12-28,0.0,False
28,2012-12-29,0.54,False
29,2012-12-30,0.0,False
30,2012-12-31,0.0,False
0,2013-01-01,0.32,False
1,2013-01-02,0.26,False
2,2013-01-03,0.25,False
3,2013-01-04,0.0,False
4,2013-01-05,0.0,False
5,2013-01-06,0.29,False
6,2013-01-07,0.25,False
7,2013-01-08,0.0,False
8,2013-01-09,0.97,False
9,2013-01-10,0.0,False
10,2013-01-11,0.0,False
11,2013-01-12,0.0,False
12,2013-01-13,0.0,False
13,2013-01-14,0.24,False
14,2013-01-15,0.24,False
15,2013-01-16,0.0,False
16,2013-01-17,0.0,False
17,2013-01-18,0.25,False
18,2013-01-19,0.0,False
19,2013-01-20,0.0,False
20,2013-01-21,0.0,False
21,2013-01-22,0.23,False
22,2013-01-23,0.48,False
23,2013-01-24,0.72,False
24,2013-01-25,1.0,False
25,2013-01-26,0.0,False
26,2013-01-27,0.0,False
27,2013-01-28,0.23,False
28,2013-01-29,0.47000000000000003,False
29,2013-01-30,0.23,False
30,2013-01-31,0.48,False
0,2013-02-01,2.0,False
1,2013-02-02,0.9,False
2,2013-02-03,0.44,False
3,2013-02-04,0.38,False
4,2013-02-05,1.12,False
5,2013-02-06,0.38,False
6,2013-02-07,1.16,False
7,2013-02-08,0.0,False
8,2013-02-09,0.46,False
9,2013-02-10,0.0,False
10,2013-02-11,0.76,False
11,2013-02-12,0.78,False
12,2013-02-13,0.38,False
13,2013-02-14,0.76,False
14,2013-02-15,0.0,False
15,2013-02-16,0.9,False
16,2013-02-17,0.44,False
17,2013-02-18,0.0,False
18,2013-02-19,1.12,False
19,2013-02-20,1.86,False
20,2013-02-21,1.9000000000000001,False
21,2013-02-22,0.0,False
22,2013-02-23,0.0,False
23,2013-02-24,0.0,False
24,2013-02-25,1.08,False
25,2013-02-26,1.1,False
26,2013-02-27,1.12,False
27,2013-02-28,0.76,False
0,2013-03-01,0.66,False
1,2013-03-02,0.38,False
2,2013-03-03,0.0,False
3,2013-03-04,0.62,False
4,2013-03-05,0.64,False
5,2013-03-06,0.78,False
6,2013-03-07,0.32,False
7,2013-03-08,0.5,False
8,2013-03-09,0.56,False
9,2013-03-10,0.0,False
10,2013-03-11,0.92,False
11,2013-03-12,1.08,False
12,2013-03-13,0.62,False
13,2013-03-14,0.46,False
14,2013-03-15,0.8,False
15,2013-03-16,0.0,False
16,2013-03-17,0.36,False
17,2013-03-18,0.3,False
18,2013-03-19,0.62,False
19,2013-03-20,0.46,False
20,2013-03-21,0.32,False
21,2013-03-22,0.32,False
22,2013-03-23,0.36,False
23,2013-03-24,0.72,False
24,2013-03-25,0.9400000000000001,False
25,2013-03-26,1.1,False
26,2013-03-27,1.62,False
27,2013-03-28,2.0,False
28,2013-03-29,0.72,False
29,2013-03-30,0.0,False
30,2013-03-31,0.4,False
0,2013-04-01,3.7600000000000002,False
1,2013-04-02,2.52,False
2,2013-04-03,2.08,False
3,2013-04-04,2.12,False
4,2013-04-05,0.88,False
5,2013-04-06,0.52,False
6,2013-04-07,0.48,False
7,2013-04-08,0.6,False
8,2013-04-09,0.4,False
9,2013-04-10,1.68,False
10,2013-04-11,1.68,False
11,2013-04-12,1.32,False
12,2013-04-13,1.52,False
13,2013-04-14,0.0,False
14,2013-04-15,1.48,False
15,2013-04-16,1.48,False
16,2013-04-17,2.08,False
17,2013-04-18,2.32,False
18,2013-04-19,1.52,False
19,2013-04-20,1.52,False
20,2013-04-21,1.0,False
21,2013-04-22,2.08,False
22,2013-04-23,4.0,False
23,2013-04-24,2.52,False
24,2013-04-25,2.84,False
25,2013-04-26,0.88,False
26,2013-04-27,2.2800000000000002,False
27,2013-04-28,0.76,False
28,2013-04-29,2.12,False
29,2013-04-30,3.6,False
0,2013-05-01,3.42,False
1,2013-05-02,2.6999999999999997,False
2,2013-05-03,3.96,False
3,2013-05-04,1.26,False
4,2013-05-05,0.72,False
5,2013-05-06,2.34,False
6,2013-05-07,5.04,False
7,2013-05-08,8.28,False
8,2013-05-09,16.56,False
9,2013-05-10,14.219999999999999,False
10,2013-05-11,4.859999999999999,False
11,2013-05-12,2.88,False
12,2013-05-13,10.799999999999999,False
13,2013-05-14,18.0,False
14,2013-05-15,15.299999999999999,False
15,2013-05-16,15.479999999999999,False
16,2013-05-17,11.34,False
17,2013-05-18,2.16,False
18,2013-05-19,1.6199999999999999,False
19,2013-05-20,8.28,False
20,2013-05-21,7.199999999999999,False
21,2013-05-22,8.82,False
22,2013-05-23,5.58,False
23,2013-05-24,10.44,False
24,2013-05-25,5.76,False
25,2013-05-26,2.16,False
26,2013-05-27,1.98,False
27,2013-05-28,9.0,False
28,2013-05-29,15.479999999999999,False
29,2013-05-30,9.18,False
30,2013-05-31,12.78,False
0,2013-06-01,1.43,False
1,2013-06-02,1.87,False
2,2013-06-03,11.0,False
3,2013-06-04,3.96,False
4,2013-06-05,6.2700000000000005,False
5,2013-06-06,7.26,False
6,2013-06-07,7.81,False
7,2013-06-08,0.99,False
8,2013-06-09,1.87,False
9,2013-06-10,7.37,False
10,2013-06-11,5.39,False
11,2013-06-12,6.2700000000000005,False
12,2013-06-13,4.4,False
13,2013-06-14,4.18,False
14,2013-06-15,0.99,False
15,2013-06-16,1.43,False
16,2013-06-17,3.52,False
17,2013-06-18,3.19,False
18,2013-06-19,2.75,False
19,2013-06-20,3.19,False
20,2013-06-21,6.38,False
21,2013-06-22,0.44,False
22,2013-06-23,0.44,False
23,2013-06-24,2.75,False
24,2013-06-25,5.17,False
25,2013-06-26,3.63,False
26,2013-06-27,5.17,False
27,2013-06-28,6.82,False
28,2013-06-29,0.99,False
29,2013-06-30,0.99,False
0,2013-07-01,5.8500000000000005,False
1,2013-07-02,13.0,False
2,2013-07-03,8.450000000000001,False
3,2013-07-04,1.3,False
4,2013-07-05,6.5,False
5,2013-07-06,5.2,False
6,2013-07-07,1.56,False
7,2013-07-08,11.96,False
8,2013-07-09,8.32,False
9,2013-07-10,10.27,False
10,2013-07-11,7.28,False
11,2013-07-12,7.54,False
12,2013-07-13,2.99,False
13,2013-07-14,0.78,False
14,2013-07-15,7.800000000000001,False
15,2013-07-16,11.96,False
16,2013-07-17,12.74,False
17,2013-07-18,6.63,False
18,2013-07-19,8.84,False
19,2013-07-20,0.78,False
20,2013-07-21,2.99,False
21,2013-07-22,10.66,False
22,2013-07-23,5.33,False
23,2013-07-24,2.99,False
24,2013-07-25,8.58,False
25,2013-07-26,9.36,False
26,2013-07-27,4.42,False
27,2013-07-28,0.78,False
28,2013-07-29,12.35,False
29,2013-07-30,7.67,False
30,2013-07-31,7.15,False
0,2013-08-01,5.7,False
1,2013-08-02,4.5600000000000005,False
2,2013-08-03,2.2800000000000002,False
3,2013-08-04,1.52,False
4,2013-08-05,6.65,False
5,2013-08-06,8.17,False
6,2013-08-07,12.73,False
7,2013-08-08,19.0,False
8,2013-08-09,8.55,False
9,2013-08-10,3.99,False
10,2013-08-11,1.1400000000000001,False
11,2013-08-12,7.79,False
12,2013-08-13,8.17,False
13,2013-08-14,8.55,False
14,2013-08-15,8.36,False
15,2013-08-16,6.2700000000000005,False
16,2013-08-17,2.66,False
17,2013-08-18,1.33,False
18,2013-08-19,7.98,False
19,2013-08-20,7.79,False
20,2013-08-21,7.03,False
21,2013-08-22,8.36,False
22,2013-08-23,8.74,False
23,2013-08-24,3.23,False
24,2013-08-25,2.85,False
25,2013-08-26,11.78,False
26,2013-08-27,8.55,False
27,2013-08-28,7.22,False
28,2013-08-29,6.08,False
29,2013-08-30,6.84,False
30,2013-08-31,3.23,False
0,2013-09-01,3.36,False
1,2013-09-02,3.52,False
2,2013-09-03,10.72,False
3,2013-09-04,9.120000000000001,False
4,2013-09-05,14.4,False
5,2013-09-06,7.84,False
6,2013-09-07,2.08,False
7,2013-09-08,2.72,False
8,2013-09-09,14.72,False
9,2013-09-10,16.0,False
10,2013-09-11,10.72,False
11,2013-09-12,10.08,False
12,2013-09-13,10.56,False
13,2013-09-14,2.72,False
14,2013-09-15,1.92,False
15,2013-09-16,10.08,False
16,2013-09-17,6.72,False
17,2013-09-18,8.48,False
18,2013-09-19,7.36,False
19,2013-09-20,12.0,False
20,2013-09-21,3.36,False
21,2013-09-22,5.28,False
22,2013-09-23,10.88,False
23,2013-09-24,8.32,False
24,2013-09-25,6.24,False
25,2013-09-26,12.16,False
26,2013-09-27,12.0,False
27,2013-09-28,4.0,False
28,2013-09-29,4.64,False
29,2013-09-30,8.96,False
0,2013-10-01,13.44,False
1,2013-10-02,15.36,False
2,2013-10-03,24.0,False
3,2013-10-04,22.08,False
4,2013-10-05,6.96,False
5,2013-10-06,3.84,False
6,2013-10-07,14.399999999999999,False
7,2013-10-08,12.719999999999999,False
8,2013-10-09,16.32,False
9,2013-10-10,8.879999999999999,False
10,2013-10-11,10.559999999999999,False
11,2013-10-12,8.879999999999999,False
12,2013-10-13,1.92,False
13,2013-10-14,8.64,False
14,2013-10-15,12.719999999999999,False
15,2013-10-16,12.719999999999999,False
16,2013-10-17,9.6,False
17,2013-10-18,10.799999999999999,False
18,2013-10-19,3.12,False
19,2013-10-20,3.36,False
20,2013-10-21,12.24,False
21,2013-10-22,13.2,False
22,2013-10-23,14.879999999999999,False
23,2013-10-24,13.68,False
24,2013-10-25,12.48,False
25,2013-10-26,2.16,False
26,2013-10-27,2.6399999999999997,False
27,2013-10-28,12.0,False
28,2013-10-29,14.639999999999999,False
29,2013-10-30,14.399999999999999,False
30,2013-10-31,12.959999999999999,False
0,2013-11-01,8.32,False
1,2013-11-02,2.6,False
2,2013-11-03,3.38,False
3,2013-11-04,10.92,False
4,2013-11-05,23.92,False
5,2013-11-06,26.0,False
6,2013-11-07,24.7,False
7,2013-11-08,20.8,False
8,2013-11-09,4.16,False
9,2013-11-10,3.12,False
10,2013-11-11,12.74,False
11,2013-11-12,15.08,False
12,2013-11-13,13.780000000000001,False
13,2013-11-14,10.92,False
14,2013-11-15,11.700000000000001,False
15,2013-11-16,2.6,False
16,2013-11-17,1.3,False
17,2013-11-18,13.780000000000001,False
18,2013-11-19,20.28,False
19,2013-11-20,14.56,False
20,2013-11-21,15.08,False
21,2013-11-22,11.96,False
22,2013-11-23,3.12,False
23,2013-11-24,2.6,False
24,2013-11-25,8.58,False
25,2013-11-26,8.06,False
26,2013-11-27,10.66,False
27,2013-11-28,4.42,False
28,2013-11-29,8.06,False
29,2013-11-30,3.38,False
0,2013-12-01,2.09,False
1,2013-12-02,9.69,False
2,2013-12-03,16.15,False
3,2013-12-04,19.0,False
4,2013-12-05,13.11,False
5,2013-12-06,8.17,False
6,2013-12-07,2.2800000000000002,False
7,2013-12-08,1.9,False
8,2013-12-09,8.36,False
9,2013-12-10,6.84,False
10,2013-12-11,7.98,False
11,2013-12-12,9.5,False
12,2013-12-13,10.45,False
13,2013-12-14,2.47,False
14,2013-12-15,2.09,False
15,2013-12-16,9.88,False
16,2013-12-17,10.07,False
17,2013-12-18,8.93,False
18,2013-12-19,9.5,False
19,2013-12-20,10.26,False
20,2013-12-21,4.75,False
21,2013-12-22,2.09,False
22,2013-12-23,5.13,False
23,2013-12-24,10.26,False
24,2013-12-25,5.89,False
25,2013-12-26,9.88,False
26,2013-12-27,7.79,False
27,2013-12-28,3.99,False
28,2013-12-29,2.66,False
29,2013-12-30,10.07,False
30,2013-12-31,8.36,False
0,2014-01-01,1.44,False
1,2014-01-02,4.48,False
2,2014-01-03,8.64,False
3,2014-01-04,1.28,False
4,2014-01-05,0.96,False
5,2014-01-06,3.52,False
6,2014-01-07,5.76,False
7,2014-01-08,9.76,False
8,2014-01-09,4.64,False
9,2014-01-10,7.68,False
10,2014-01-11,1.76,False
11,2014-01-12,0.8,False
12,2014-01-13,6.24,False
13,2014-01-14,10.08,False
14,2014-01-15,16.0,False
15,2014-01-16,12.64,False
16,2014-01-17,12.96,False
17,2014-01-18,3.52,False
18,2014-01-19,0.48,False
19,2014-01-20,3.36,False
20,2014-01-21,9.44,False
21,2014-01-22,7.04,False
22,2014-01-23,9.44,False
23,2014-01-24,10.56,False
24,2014-01-25,6.08,False
25,2014-01-26,1.28,False
26,2014-01-27,6.5600000000000005,False
27,2014-01-28,7.68,False
28,2014-01-29,10.08,False
29,2014-01-30,10.24,False
30,2014-01-31,9.120000000000001,False
0,2014-02-01,1.98,False
1,2014-02-02,1.6500000000000001,False
2,2014-02-03,7.260000000000001,False
3,2014-02-04,9.24,False
4,2014-02-05,8.25,False
5,2014-02-06,4.95,False
6,2014-02-07,4.95,False
7,2014-02-08,3.6300000000000003,False
8,2014-02-09,2.64,False
9,2014-02-10,11.88,False
10,2014-02-11,12.870000000000001,False
11,2014-02-12,8.25,False
12,2014-02-13,10.89,False
13,2014-02-14,10.23,False
14,2014-02-15,1.6500000000000001,False
15,2014-02-16,2.64,False
16,2014-02-17,4.62,False
17,2014-02-18,10.56,False
18,2014-02-19,22.77,False
19,2014-02-20,29.040000000000003,False
20,2014-02-21,16.830000000000002,False
21,2014-02-22,4.62,False
22,2014-02-23,3.96,False
23,2014-02-24,11.55,False
24,2014-02-25,33.0,False
25,2014-02-26,32.67,False
26,2014-02-27,26.07,False
27,2014-02-28,23.43,False
0,2014-03-01,9.12,False
1,2014-03-02,7.68,False
2,2014-03-03,24.0,False
3,2014-03-04,20.64,False
4,2014-03-05,20.16,False
5,2014-03-06,18.48,False
6,2014-03-07,16.32,False
7,2014-03-08,5.279999999999999,False
8,2014-03-09,5.279999999999999,False
9,2014-03-10,20.88,False
10,2014-03-11,20.88,False
11,2014-03-12,20.64,False
12,2014-03-13,18.48,False
13,2014-03-14,12.48,False
14,2014-03-15,4.32,False
15,2014-03-16,2.6399999999999997,False
16,2014-03-17,10.32,False
17,2014-03-18,13.92,False
18,2014-03-19,14.879999999999999,False
19,2014-03-20,11.04,False
20,2014-03-21,8.879999999999999,False
21,2014-03-22,3.12,False
22,2014-03-23,2.16,False
23,2014-03-24,10.08,False
24,2014-03-25,9.36,False
25,2014-03-26,11.76,False
26,2014-03-27,13.2,False
27,2014-03-28,12.48,False
28,2014-03-29,3.36,False
29,2014-03-30,4.56,False
30,2014-03-31,12.24,False
0,2014-04-01,10.71,False
1,2014-04-02,10.71,False
2,2014-04-03,14.110000000000001,False
3,2014-04-04,11.56,False
4,2014-04-05,3.06,False
5,2014-04-06,2.5500000000000003,False
6,2014-04-07,13.090000000000002,False
7,2014-04-08,14.280000000000001,False
8,2014-04-09,10.030000000000001,False
9,2014-04-10,9.350000000000001,False
10,2014-04-11,17.0,False
11,2014-04-12,3.74,False
12,2014-04-13,3.5700000000000003,False
13,2014-04-14,9.350000000000001,False
14,2014-04-15,10.200000000000001,False
15,2014-04-16,11.56,False
16,2014-04-17,9.180000000000001,False
17,2014-04-18,4.760000000000001,False
18,2014-04-19,1.53,False
19,2014-04-20,1.02,False
20,2014-04-21,7.65,False
21,2014-04-22,9.690000000000001,False
22,2014-04-23,7.3100000000000005,False
23,2014-04-24,7.82,False
24,2014-04-25,8.33,False
25,2014-04-26,1.53,False
26,2014-04-27,2.04,False
27,2014-04-28,7.3100000000000005,False
28,2014-04-29,8.33,False
29,2014-04-30,7.140000000000001,False
0,2014-05-01,7.2,False
1,2014-05-02,6.6000000000000005,False
2,2014-05-03,1.0,False
3,2014-05-04,2.4000000000000004,False
4,2014-05-05,6.0,False
5,2014-05-06,6.2,False
6,2014-05-07,11.600000000000001,False
7,2014-05-08,20.0,False
8,2014-05-09,13.200000000000001,False
9,2014-05-10,3.2,False
10,2014-05-11,1.8,False
11,2014-05-12,8.200000000000001,False
12,2014-05-13,7.0,False
13,2014-05-14,11.0,False
14,2014-05-15,7.6000000000000005,False
15,2014-05-16,6.0,False
16,2014-05-17,2.8000000000000003,False
17,2014-05-18,1.2000000000000002,False
18,2014-05-19,6.4,False
19,2014-05-20,8.4,False
20,2014-05-21,5.800000000000001,False
21,2014-05-22,6.2,False
22,2014-05-23,8.0,False
23,2014-05-24,1.6,False
24,2014-05-25,1.4000000000000001,False
25,2014-05-26,1.8,False
26,2014-05-27,7.6000000000000005,False
27,2014-05-28,6.4,False
28,2014-05-29,7.4,False
29,2014-05-30,4.6000000000000005,False
30,2014-05-31,2.4000000000000004,False
0,2014-06-01,2.66,False
1,2014-06-02,5.7,False
2,2014-06-03,9.5,False
3,2014-06-04,7.79,False
4,2014-06-05,9.31,False
5,2014-06-06,7.22,False
6,2014-06-07,3.8,False
7,2014-06-08,2.2800000000000002,False
8,2014-06-09,9.5,False
9,2014-06-10,7.79,False
10,2014-06-11,7.6,False
11,2014-06-12,9.69,False
12,2014-06-13,10.83,False
13,2014-06-14,3.04,False
14,2014-06-15,3.61,False
15,2014-06-16,13.68,False
16,2014-06-17,19.0,False
17,2014-06-18,12.73,False
